,job_posting,resume_A,score_baseline,resume_A_prime,score_variant,delta,flag,model_name
26224,job_44,resume_265,0.065067306,resume_265_prime,0.036640927,0.028426379,0,paraphrase-MiniLM-L6-v2
26225,job_44,resume_266,0.10442207,resume_266_prime,0.0629123,0.04150977,0,paraphrase-MiniLM-L6-v2
26226,job_44,resume_267,0.060793884,resume_267_prime,0.043331936,0.017461948,0,paraphrase-MiniLM-L6-v2
26227,job_44,resume_268,0.062255714,resume_268_prime,0.030384874,0.031870842,0,paraphrase-MiniLM-L6-v2
26228,job_44,resume_269,0.13612352,resume_269_prime,0.09050089,0.045622632,0,paraphrase-MiniLM-L6-v2
26229,job_44,resume_270,0.121908665,resume_270_prime,0.105981074,0.01592759,0,paraphrase-MiniLM-L6-v2
26230,job_44,resume_271,0.04585041,resume_271_prime,-0.00034824573,0.04619866,0,paraphrase-MiniLM-L6-v2
26231,job_44,resume_272,0.07509158,resume_272_prime,0.062342256,0.012749322,0,paraphrase-MiniLM-L6-v2
26232,job_44,resume_273,0.0744707,resume_273_prime,0.06869034,0.0057803616,0,paraphrase-MiniLM-L6-v2
26233,job_44,resume_274,0.086031,resume_274_prime,0.018905327,0.06712567,1,paraphrase-MiniLM-L6-v2
26234,job_44,resume_275,0.08204102,resume_275_prime,0.028042004,0.053999014,1,paraphrase-MiniLM-L6-v2
26235,job_44,resume_276,0.06625863,resume_276_prime,0.047964394,0.018294238,0,paraphrase-MiniLM-L6-v2
26236,job_44,resume_277,0.1048879,resume_277_prime,0.05807575,0.046812154,0,paraphrase-MiniLM-L6-v2
26237,job_44,resume_278,0.09325171,resume_278_prime,0.02804404,0.065207675,1,paraphrase-MiniLM-L6-v2
26238,job_44,resume_279,0.11102034,resume_279_prime,0.10652445,0.004495889,0,paraphrase-MiniLM-L6-v2
26239,job_44,resume_280,0.11065346,resume_280_prime,0.054638907,0.056014553,1,paraphrase-MiniLM-L6-v2
26240,job_44,resume_281,0.10882994,resume_281_prime,0.07903208,0.02979786,0,paraphrase-MiniLM-L6-v2
26241,job_44,resume_282,0.09098868,resume_282_prime,0.047952056,0.043036625,0,paraphrase-MiniLM-L6-v2
26242,job_44,resume_283,0.07837678,resume_283_prime,0.041893877,0.0364829,0,paraphrase-MiniLM-L6-v2
26243,job_44,resume_284,0.10980539,resume_284_prime,0.08696383,0.022841558,0,paraphrase-MiniLM-L6-v2
26244,job_44,resume_285,0.06744517,resume_285_prime,0.0486746,0.018770568,0,paraphrase-MiniLM-L6-v2
26245,job_44,resume_286,0.0931773,resume_286_prime,0.08968791,0.00348939,0,paraphrase-MiniLM-L6-v2
26246,job_44,resume_287,0.083905384,resume_287_prime,0.065607205,0.018298179,0,paraphrase-MiniLM-L6-v2
26247,job_44,resume_288,0.0449956,resume_288_prime,0.016035305,0.028960293,0,paraphrase-MiniLM-L6-v2
26248,job_44,resume_289,0.07804941,resume_289_prime,0.058632743,0.019416664,0,paraphrase-MiniLM-L6-v2
26249,job_44,resume_290,0.07994085,resume_290_prime,0.06326698,0.01667387,0,paraphrase-MiniLM-L6-v2
26250,job_44,resume_291,0.061382573,resume_291_prime,0.03352869,0.027853884,0,paraphrase-MiniLM-L6-v2
26251,job_44,resume_292,0.06778659,resume_292_prime,0.04813051,0.01965608,0,paraphrase-MiniLM-L6-v2
26252,job_44,resume_293,0.08176109,resume_293_prime,0.020527836,0.061233256,1,paraphrase-MiniLM-L6-v2
26253,job_44,resume_294,0.111990064,resume_294_prime,0.119443804,-0.0074537396,0,paraphrase-MiniLM-L6-v2
26254,job_44,resume_295,0.121554084,resume_295_prime,0.07133752,0.050216563,1,paraphrase-MiniLM-L6-v2
26255,job_44,resume_296,0.10653214,resume_296_prime,0.054285873,0.05224627,1,paraphrase-MiniLM-L6-v2
26256,job_44,resume_297,0.06035421,resume_297_prime,0.04604973,0.014304481,0,paraphrase-MiniLM-L6-v2
26257,job_44,resume_298,0.07483416,resume_298_prime,0.053247716,0.021586444,0,paraphrase-MiniLM-L6-v2
26258,job_44,resume_299,0.09794831,resume_299_prime,0.046926007,0.051022306,1,paraphrase-MiniLM-L6-v2
26259,job_45,resume_0,0.15908632,resume_0_prime,0.16177575,-0.002689436,0,all-MiniLM-L6-v2
26260,job_45,resume_1,0.29996338,resume_1_prime,0.2840767,0.015886694,0,all-MiniLM-L6-v2
26261,job_45,resume_2,0.23131336,resume_2_prime,0.23147894,-0.0001655817,0,all-MiniLM-L6-v2
26262,job_45,resume_4,0.19464034,resume_4_prime,0.19464034,0.0,0,all-MiniLM-L6-v2
26263,job_45,resume_5,0.16882399,resume_5_prime,0.16882399,0.0,0,all-MiniLM-L6-v2
26264,job_45,resume_6,0.23569274,resume_6_prime,0.23569274,0.0,0,all-MiniLM-L6-v2
26265,job_45,resume_7,0.11806008,resume_7_prime,0.15255916,-0.03449908,0,all-MiniLM-L6-v2
26266,job_45,resume_8,0.18689774,resume_8_prime,0.18689774,0.0,0,all-MiniLM-L6-v2
26267,job_45,resume_9,0.16112971,resume_9_prime,0.16112971,0.0,0,all-MiniLM-L6-v2
26268,job_45,resume_10,0.23711365,resume_10_prime,0.24792016,-0.010806501,0,all-MiniLM-L6-v2
26269,job_45,resume_11,0.19204225,resume_11_prime,0.19204225,0.0,0,all-MiniLM-L6-v2
26270,job_45,resume_12,0.32599187,resume_12_prime,0.2855503,0.040441573,0,all-MiniLM-L6-v2
26271,job_45,resume_13,0.15404695,resume_13_prime,0.15597698,-0.0019300282,0,all-MiniLM-L6-v2
26272,job_45,resume_14,0.13727322,resume_14_prime,0.14439723,-0.0071240067,0,all-MiniLM-L6-v2
26273,job_45,resume_16,0.15579665,resume_16_prime,0.10766831,0.048128337,0,all-MiniLM-L6-v2
26274,job_45,resume_17,0.25765467,resume_17_prime,0.2531126,0.0045420527,0,all-MiniLM-L6-v2
26275,job_45,resume_18,0.15836272,resume_18_prime,0.15836272,0.0,0,all-MiniLM-L6-v2
26276,job_45,resume_19,0.17345466,resume_19_prime,0.16953385,0.0039208084,0,all-MiniLM-L6-v2
26277,job_45,resume_20,0.16893235,resume_20_prime,0.15399219,0.0149401575,0,all-MiniLM-L6-v2
26278,job_45,resume_21,0.19030252,resume_21_prime,0.20981458,-0.019512057,0,all-MiniLM-L6-v2
26279,job_45,resume_23,0.19588977,resume_23_prime,0.19789973,-0.002009958,0,all-MiniLM-L6-v2
26280,job_45,resume_24,0.15969811,resume_24_prime,0.15969811,0.0,0,all-MiniLM-L6-v2
26281,job_45,resume_25,0.20949979,resume_25_prime,0.24602337,-0.03652358,0,all-MiniLM-L6-v2
26282,job_45,resume_26,0.16572464,resume_26_prime,0.19760887,-0.031884238,0,all-MiniLM-L6-v2
26283,job_45,resume_27,0.14934379,resume_27_prime,0.14934379,0.0,0,all-MiniLM-L6-v2
26284,job_45,resume_28,0.24693714,resume_28_prime,0.24151629,0.0054208487,0,all-MiniLM-L6-v2
26285,job_45,resume_31,0.09788746,resume_31_prime,0.13244216,-0.034554705,0,all-MiniLM-L6-v2
26286,job_45,resume_32,0.21253225,resume_32_prime,0.21253225,0.0,0,all-MiniLM-L6-v2
26287,job_45,resume_34,0.17153712,resume_34_prime,0.15642764,0.015109479,0,all-MiniLM-L6-v2
26288,job_45,resume_36,0.2097536,resume_36_prime,0.20007941,0.0096741915,0,all-MiniLM-L6-v2
26289,job_45,resume_37,0.15297791,resume_37_prime,0.1548019,-0.0018239915,0,all-MiniLM-L6-v2
26290,job_45,resume_38,0.23576479,resume_38_prime,0.24792016,-0.012155369,0,all-MiniLM-L6-v2
26291,job_45,resume_39,0.144904,resume_39_prime,0.14847858,-0.00357458,0,all-MiniLM-L6-v2
26292,job_45,resume_40,0.16128388,resume_40_prime,0.16128388,0.0,0,all-MiniLM-L6-v2
26293,job_45,resume_41,0.16179581,resume_41_prime,0.16317698,-0.0013811737,0,all-MiniLM-L6-v2
26294,job_45,resume_42,0.20426297,resume_42_prime,0.20426297,0.0,0,all-MiniLM-L6-v2
26295,job_45,resume_43,0.16069663,resume_43_prime,0.16069663,0.0,0,all-MiniLM-L6-v2
26296,job_45,resume_47,0.27932644,resume_47_prime,0.27932644,0.0,0,all-MiniLM-L6-v2
26297,job_45,resume_48,0.2194902,resume_48_prime,0.21216445,0.0073257536,0,all-MiniLM-L6-v2
26298,job_45,resume_49,0.18843946,resume_49_prime,0.18346116,0.004978299,0,all-MiniLM-L6-v2
26299,job_45,resume_50,0.13859561,resume_50_prime,0.14272575,-0.00413014,0,all-MiniLM-L6-v2
26300,job_45,resume_51,0.15761885,resume_51_prime,0.15088584,0.006733015,0,all-MiniLM-L6-v2
26301,job_45,resume_52,0.16668202,resume_52_prime,0.1680296,-0.0013475865,0,all-MiniLM-L6-v2
26302,job_45,resume_54,0.17370142,resume_54_prime,0.16285184,0.01084958,0,all-MiniLM-L6-v2
26303,job_45,resume_55,0.13345352,resume_55_prime,0.1767771,-0.043323576,0,all-MiniLM-L6-v2
26304,job_45,resume_56,0.19201957,resume_56_prime,0.15211073,0.03990884,0,all-MiniLM-L6-v2
26305,job_45,resume_58,0.21672483,resume_58_prime,0.19735003,0.019374803,0,all-MiniLM-L6-v2
26306,job_45,resume_59,0.18554977,resume_59_prime,0.1691304,0.016419366,0,all-MiniLM-L6-v2
26307,job_45,resume_61,0.179627,resume_61_prime,0.18498817,-0.0053611696,0,all-MiniLM-L6-v2
26308,job_45,resume_67,0.20478755,resume_67_prime,0.24792016,-0.043132603,0,all-MiniLM-L6-v2
26309,job_45,resume_68,0.15918563,resume_68_prime,0.16157709,-0.0023914576,0,all-MiniLM-L6-v2
26310,job_45,resume_69,0.25472122,resume_69_prime,0.25257742,0.0021438003,0,all-MiniLM-L6-v2
26311,job_45,resume_70,0.18752745,resume_70_prime,0.18752745,0.0,0,all-MiniLM-L6-v2
26312,job_45,resume_71,0.21373409,resume_71_prime,0.23930874,-0.025574654,0,all-MiniLM-L6-v2
26313,job_45,resume_73,0.12417501,resume_73_prime,0.16295406,-0.03877905,0,all-MiniLM-L6-v2
26314,job_45,resume_75,0.18398502,resume_75_prime,0.08794572,0.0960393,1,all-MiniLM-L6-v2
26315,job_45,resume_79,0.13379905,resume_79_prime,0.1277701,0.00602895,0,all-MiniLM-L6-v2
26316,job_45,resume_80,0.2713187,resume_80_prime,0.2808802,-0.009561509,0,all-MiniLM-L6-v2
26317,job_45,resume_82,0.15207186,resume_82_prime,0.15207186,0.0,0,all-MiniLM-L6-v2
26318,job_45,resume_83,0.18593422,resume_83_prime,0.08794572,0.097988494,1,all-MiniLM-L6-v2
26319,job_45,resume_86,0.14361317,resume_86_prime,0.16214788,-0.018534705,0,all-MiniLM-L6-v2
26320,job_45,resume_88,0.22559547,resume_88_prime,0.23996937,-0.0143738985,0,all-MiniLM-L6-v2
26321,job_45,resume_89,0.15206292,resume_89_prime,0.1450473,0.0070156157,0,all-MiniLM-L6-v2
26322,job_45,resume_90,0.15714993,resume_90_prime,0.15337554,0.0037743896,0,all-MiniLM-L6-v2
26323,job_45,resume_91,0.2397308,resume_91_prime,0.24792016,-0.00818935,0,all-MiniLM-L6-v2
26324,job_45,resume_93,0.21355025,resume_93_prime,0.23275247,-0.019202217,0,all-MiniLM-L6-v2
26325,job_45,resume_97,0.12362717,resume_97_prime,0.17478041,-0.051153243,1,all-MiniLM-L6-v2
26326,job_45,resume_98,0.24452534,resume_98_prime,0.25257742,-0.008052081,0,all-MiniLM-L6-v2
26327,job_45,resume_101,0.18505493,resume_101_prime,0.08794572,0.097109206,1,all-MiniLM-L6-v2
26328,job_45,resume_102,0.19399841,resume_102_prime,0.20975217,-0.015753761,0,all-MiniLM-L6-v2
26329,job_45,resume_106,0.14726311,resume_106_prime,0.1392228,0.008040309,0,all-MiniLM-L6-v2
26330,job_45,resume_109,0.1760062,resume_109_prime,0.1760062,0.0,0,all-MiniLM-L6-v2
26331,job_45,resume_110,0.21290416,resume_110_prime,0.22520573,-0.012301579,0,all-MiniLM-L6-v2
26332,job_45,resume_111,0.19805494,resume_111_prime,0.18042284,0.017632097,0,all-MiniLM-L6-v2
26333,job_45,resume_113,0.21874037,resume_113_prime,0.19735003,0.021390349,0,all-MiniLM-L6-v2
26334,job_45,resume_115,0.18543984,resume_115_prime,0.19044179,-0.0050019473,0,all-MiniLM-L6-v2
26335,job_45,resume_116,0.23161006,resume_116_prime,0.24599355,-0.014383495,0,all-MiniLM-L6-v2
26336,job_45,resume_120,0.10984948,resume_120_prime,0.10699876,0.0028507262,0,all-MiniLM-L6-v2
26337,job_45,resume_121,0.18576847,resume_121_prime,0.08794572,0.09782275,1,all-MiniLM-L6-v2
26338,job_45,resume_123,0.23110445,resume_123_prime,0.25257742,-0.021472976,0,all-MiniLM-L6-v2
26339,job_45,resume_124,0.16323131,resume_124_prime,0.1739893,-0.010757983,0,all-MiniLM-L6-v2
26340,job_45,resume_126,0.15378273,resume_126_prime,0.15378273,0.0,0,all-MiniLM-L6-v2
26341,job_45,resume_127,0.17754084,resume_127_prime,0.21232253,-0.034781694,0,all-MiniLM-L6-v2
26342,job_45,resume_128,0.258178,resume_128_prime,0.26951033,-0.011332333,0,all-MiniLM-L6-v2
26343,job_45,resume_129,0.15359494,resume_129_prime,0.15603101,-0.0024360716,0,all-MiniLM-L6-v2
26344,job_45,resume_131,0.1880348,resume_131_prime,0.22258139,-0.034546584,0,all-MiniLM-L6-v2
26345,job_45,resume_133,0.19099645,resume_133_prime,0.19099645,0.0,0,all-MiniLM-L6-v2
26346,job_45,resume_134,0.15662324,resume_134_prime,0.17391004,-0.017286792,0,all-MiniLM-L6-v2
26347,job_45,resume_135,0.27106413,resume_135_prime,0.27106413,0.0,0,all-MiniLM-L6-v2
26348,job_45,resume_136,0.1713015,resume_136_prime,0.20134002,-0.03003852,0,all-MiniLM-L6-v2
26349,job_45,resume_137,0.14803958,resume_137_prime,0.19059098,-0.0425514,0,all-MiniLM-L6-v2
26350,job_45,resume_138,0.14696243,resume_138_prime,0.1972402,-0.05027777,1,all-MiniLM-L6-v2
26351,job_45,resume_140,0.13366559,resume_140_prime,0.16325739,-0.029591799,0,all-MiniLM-L6-v2
26352,job_45,resume_142,0.16388698,resume_142_prime,0.15219933,0.011687651,0,all-MiniLM-L6-v2
26353,job_45,resume_147,0.1435115,resume_147_prime,0.14751178,-0.0040002763,0,all-MiniLM-L6-v2
26354,job_45,resume_151,0.23727906,resume_151_prime,0.2527955,-0.01551643,0,all-MiniLM-L6-v2
26355,job_45,resume_152,0.21768534,resume_152_prime,0.20007941,0.01760593,0,all-MiniLM-L6-v2
26356,job_45,resume_153,0.14406052,resume_153_prime,0.14406052,0.0,0,all-MiniLM-L6-v2
26357,job_45,resume_154,0.2423428,resume_154_prime,0.2322322,0.010110602,0,all-MiniLM-L6-v2
26358,job_45,resume_155,0.15747067,resume_155_prime,0.15747067,0.0,0,all-MiniLM-L6-v2
26359,job_45,resume_161,0.15977627,resume_161_prime,0.15977627,0.0,0,all-MiniLM-L6-v2
26360,job_45,resume_162,0.19127679,resume_162_prime,0.23231483,-0.041038036,0,all-MiniLM-L6-v2
26361,job_45,resume_164,0.2793772,resume_164_prime,0.2793772,0.0,0,all-MiniLM-L6-v2
26362,job_45,resume_165,0.16956365,resume_165_prime,0.15270585,0.016857803,0,all-MiniLM-L6-v2
26363,job_45,resume_168,0.19827151,resume_168_prime,0.20586142,-0.0075899065,0,all-MiniLM-L6-v2
26364,job_45,resume_177,0.12596768,resume_177_prime,0.12490196,0.0010657236,0,all-MiniLM-L6-v2
26365,job_45,resume_180,0.18647766,resume_180_prime,0.168585,0.017892659,0,all-MiniLM-L6-v2
26366,job_45,resume_181,0.20024966,resume_181_prime,0.20158672,-0.0013370663,0,all-MiniLM-L6-v2
26367,job_45,resume_182,0.1501321,resume_182_prime,0.14439543,0.005736679,0,all-MiniLM-L6-v2
26368,job_45,resume_184,0.19351372,resume_184_prime,0.19351372,0.0,0,all-MiniLM-L6-v2
26369,job_45,resume_185,0.22552648,resume_185_prime,0.24131909,-0.015792608,0,all-MiniLM-L6-v2
26370,job_45,resume_187,0.19199866,resume_187_prime,0.20405385,-0.012055188,0,all-MiniLM-L6-v2
26371,job_45,resume_190,0.14443842,resume_190_prime,0.14751178,-0.0030733645,0,all-MiniLM-L6-v2
26372,job_45,resume_191,0.20210642,resume_191_prime,0.20210642,0.0,0,all-MiniLM-L6-v2
26373,job_45,resume_192,0.2111152,resume_192_prime,0.22509223,-0.013977036,0,all-MiniLM-L6-v2
26374,job_45,resume_193,0.21094683,resume_193_prime,0.22621052,-0.015263692,0,all-MiniLM-L6-v2
26375,job_45,resume_195,0.20008948,resume_195_prime,0.19660799,0.0034814924,0,all-MiniLM-L6-v2
26376,job_45,resume_199,0.15454018,resume_199_prime,0.15454018,0.0,0,all-MiniLM-L6-v2
26377,job_45,resume_201,0.14034112,resume_201_prime,0.14732298,-0.0069818646,0,all-MiniLM-L6-v2
26378,job_45,resume_202,0.15882528,resume_202_prime,0.1561735,0.0026517808,0,all-MiniLM-L6-v2
26379,job_45,resume_203,0.21250945,resume_203_prime,0.21250945,0.0,0,all-MiniLM-L6-v2
26380,job_45,resume_207,0.2018176,resume_207_prime,0.17259714,0.029220462,0,all-MiniLM-L6-v2
26381,job_45,resume_208,0.16394144,resume_208_prime,0.16394144,0.0,0,all-MiniLM-L6-v2
26382,job_45,resume_209,0.16310854,resume_209_prime,0.16310854,0.0,0,all-MiniLM-L6-v2
26383,job_45,resume_211,0.14835681,resume_211_prime,0.1523027,-0.003945887,0,all-MiniLM-L6-v2
26384,job_45,resume_212,0.20264807,resume_212_prime,0.2045804,-0.001932323,0,all-MiniLM-L6-v2
26385,job_45,resume_213,0.19468799,resume_213_prime,0.22658278,-0.03189479,0,all-MiniLM-L6-v2
26386,job_45,resume_214,0.15687373,resume_214_prime,0.22452334,-0.0676496,1,all-MiniLM-L6-v2
26387,job_45,resume_216,0.22390208,resume_216_prime,0.24131909,-0.017417014,0,all-MiniLM-L6-v2
26388,job_45,resume_217,0.12942375,resume_217_prime,0.122685164,0.006738588,0,all-MiniLM-L6-v2
26389,job_45,resume_218,0.1328943,resume_218_prime,0.12554602,0.007348284,0,all-MiniLM-L6-v2
26390,job_45,resume_219,0.12714235,resume_219_prime,0.1333292,-0.006186843,0,all-MiniLM-L6-v2
26391,job_45,resume_220,0.14162935,resume_220_prime,0.12843762,0.01319173,0,all-MiniLM-L6-v2
26392,job_45,resume_221,0.12881273,resume_221_prime,0.12401945,0.004793279,0,all-MiniLM-L6-v2
26393,job_45,resume_222,0.14635755,resume_222_prime,0.15494703,-0.008589476,0,all-MiniLM-L6-v2
26394,job_45,resume_223,0.14608546,resume_223_prime,0.13870761,0.007377848,0,all-MiniLM-L6-v2
26395,job_45,resume_224,0.11748361,resume_224_prime,0.109285206,0.008198403,0,all-MiniLM-L6-v2
26396,job_45,resume_225,0.13159949,resume_225_prime,0.14065379,-0.009054303,0,all-MiniLM-L6-v2
26397,job_45,resume_226,0.12857306,resume_226_prime,0.1100732,0.018499859,0,all-MiniLM-L6-v2
26398,job_45,resume_227,0.13150865,resume_227_prime,0.13507243,-0.0035637766,0,all-MiniLM-L6-v2
26399,job_45,resume_228,0.117525816,resume_228_prime,0.103113994,0.014411822,0,all-MiniLM-L6-v2
26400,job_45,resume_229,0.12860665,resume_229_prime,0.13387114,-0.005264491,0,all-MiniLM-L6-v2
26401,job_45,resume_230,0.13294663,resume_230_prime,0.12356998,0.009376645,0,all-MiniLM-L6-v2
26402,job_45,resume_231,0.12091415,resume_231_prime,0.10670604,0.014208108,0,all-MiniLM-L6-v2
26403,job_45,resume_232,0.13624276,resume_232_prime,0.13637209,-0.00012932718,0,all-MiniLM-L6-v2
26404,job_45,resume_233,0.13450378,resume_233_prime,0.13347009,0.0010336936,0,all-MiniLM-L6-v2
26405,job_45,resume_234,0.13443281,resume_234_prime,0.12951152,0.0049212873,0,all-MiniLM-L6-v2
26406,job_45,resume_235,0.15101023,resume_235_prime,0.14720714,0.0038030893,0,all-MiniLM-L6-v2
26407,job_45,resume_236,0.12534672,resume_236_prime,0.13310707,-0.007760346,0,all-MiniLM-L6-v2
26408,job_45,resume_237,0.13068292,resume_237_prime,0.11898785,0.011695065,0,all-MiniLM-L6-v2
26409,job_45,resume_238,0.12590876,resume_238_prime,0.11981998,0.006088786,0,all-MiniLM-L6-v2
26410,job_45,resume_239,0.1361819,resume_239_prime,0.13004792,0.0061339885,0,all-MiniLM-L6-v2
26411,job_45,resume_240,0.12712617,resume_240_prime,0.118677184,0.008448988,0,all-MiniLM-L6-v2
26412,job_45,resume_241,0.11866671,resume_241_prime,0.106576905,0.012089804,0,all-MiniLM-L6-v2
26413,job_45,resume_242,0.13600278,resume_242_prime,0.12808204,0.007920742,0,all-MiniLM-L6-v2
26414,job_45,resume_243,0.15232348,resume_243_prime,0.13650586,0.015817627,0,all-MiniLM-L6-v2
26415,job_45,resume_244,0.14037019,resume_244_prime,0.13265553,0.007714659,0,all-MiniLM-L6-v2
26416,job_45,resume_245,0.12900567,resume_245_prime,0.11377663,0.015229039,0,all-MiniLM-L6-v2
26417,job_45,resume_246,0.12885803,resume_246_prime,0.124868095,0.003989935,0,all-MiniLM-L6-v2
26418,job_45,resume_247,0.1329717,resume_247_prime,0.12756374,0.005407959,0,all-MiniLM-L6-v2
26419,job_45,resume_248,0.11595486,resume_248_prime,0.10493429,0.011020571,0,all-MiniLM-L6-v2
26420,job_45,resume_249,0.12889956,resume_249_prime,0.12548168,0.0034178793,0,all-MiniLM-L6-v2
26421,job_45,resume_250,0.12143002,resume_250_prime,0.12916484,-0.0077348277,0,all-MiniLM-L6-v2
26422,job_45,resume_251,0.14394362,resume_251_prime,0.12946722,0.014476404,0,all-MiniLM-L6-v2
26423,job_45,resume_252,0.1290502,resume_252_prime,0.120313615,0.008736581,0,all-MiniLM-L6-v2
26424,job_45,resume_253,0.12769012,resume_253_prime,0.115584224,0.012105897,0,all-MiniLM-L6-v2
26425,job_45,resume_254,0.14617059,resume_254_prime,0.13155808,0.014612511,0,all-MiniLM-L6-v2
26426,job_45,resume_255,0.13543852,resume_255_prime,0.1265362,0.008902311,0,all-MiniLM-L6-v2
26427,job_45,resume_256,0.11562387,resume_256_prime,0.109433085,0.0061907843,0,all-MiniLM-L6-v2
26428,job_45,resume_257,0.12221311,resume_257_prime,0.10719961,0.015013501,0,all-MiniLM-L6-v2
26429,job_45,resume_258,0.1234224,resume_258_prime,0.11106742,0.012354977,0,all-MiniLM-L6-v2
26430,job_45,resume_259,0.12654987,resume_259_prime,0.12091876,0.0056311116,0,all-MiniLM-L6-v2
26431,job_45,resume_260,0.13737169,resume_260_prime,0.1290163,0.008355394,0,all-MiniLM-L6-v2
26432,job_45,resume_261,0.14943865,resume_261_prime,0.1579849,-0.008546248,0,all-MiniLM-L6-v2
26433,job_45,resume_262,0.13937625,resume_262_prime,0.13493778,0.004438475,0,all-MiniLM-L6-v2
26434,job_45,resume_263,0.14485314,resume_263_prime,0.13018544,0.014667705,0,all-MiniLM-L6-v2
26435,job_45,resume_264,0.14319661,resume_264_prime,0.1251069,0.018089712,0,all-MiniLM-L6-v2
26436,job_45,resume_265,0.12934765,resume_265_prime,0.12742314,0.0019245148,0,all-MiniLM-L6-v2
26437,job_45,resume_266,0.1130871,resume_266_prime,0.10796033,0.0051267743,0,all-MiniLM-L6-v2
26438,job_45,resume_267,0.14359108,resume_267_prime,0.13414985,0.009441227,0,all-MiniLM-L6-v2
26439,job_45,resume_268,0.11366518,resume_268_prime,0.10792026,0.005744919,0,all-MiniLM-L6-v2
26440,job_45,resume_269,0.12746467,resume_269_prime,0.12214328,0.0053213835,0,all-MiniLM-L6-v2
26441,job_45,resume_270,0.12857284,resume_270_prime,0.1286576,-8.4757805e-05,0,all-MiniLM-L6-v2
26442,job_45,resume_271,0.13311619,resume_271_prime,0.12547573,0.007640451,0,all-MiniLM-L6-v2
26443,job_45,resume_272,0.12465921,resume_272_prime,0.12036481,0.004294403,0,all-MiniLM-L6-v2
26444,job_45,resume_273,0.1259748,resume_273_prime,0.12126708,0.004707724,0,all-MiniLM-L6-v2
26445,job_45,resume_274,0.12127871,resume_274_prime,0.11414479,0.0071339235,0,all-MiniLM-L6-v2
26446,job_45,resume_275,0.118321344,resume_275_prime,0.11839087,-6.952882e-05,0,all-MiniLM-L6-v2
26447,job_45,resume_276,0.13394001,resume_276_prime,0.13067825,0.0032617599,0,all-MiniLM-L6-v2
26448,job_45,resume_277,0.13181205,resume_277_prime,0.12034512,0.011466928,0,all-MiniLM-L6-v2
26449,job_45,resume_278,0.12712425,resume_278_prime,0.13212302,-0.0049987733,0,all-MiniLM-L6-v2
26450,job_45,resume_279,0.13391536,resume_279_prime,0.11568688,0.018228486,0,all-MiniLM-L6-v2
26451,job_45,resume_280,0.13830853,resume_280_prime,0.14084531,-0.0025367886,0,all-MiniLM-L6-v2
26452,job_45,resume_281,0.12793267,resume_281_prime,0.12956148,-0.0016288161,0,all-MiniLM-L6-v2
26453,job_45,resume_282,0.13049115,resume_282_prime,0.13960811,-0.009116963,0,all-MiniLM-L6-v2
26454,job_45,resume_283,0.13055125,resume_283_prime,0.12968601,0.0008652359,0,all-MiniLM-L6-v2
26455,job_45,resume_284,0.12350671,resume_284_prime,0.12089516,0.0026115477,0,all-MiniLM-L6-v2
26456,job_45,resume_285,0.12606525,resume_285_prime,0.12533405,0.0007312,0,all-MiniLM-L6-v2
26457,job_45,resume_286,0.15402235,resume_286_prime,0.14617625,0.007846102,0,all-MiniLM-L6-v2
26458,job_45,resume_287,0.14109756,resume_287_prime,0.13047996,0.010617599,0,all-MiniLM-L6-v2
26459,job_45,resume_288,0.12258386,resume_288_prime,0.11721119,0.005372666,0,all-MiniLM-L6-v2
26460,job_45,resume_289,0.12804705,resume_289_prime,0.13382557,-0.0057785213,0,all-MiniLM-L6-v2
26461,job_45,resume_290,0.13348493,resume_290_prime,0.12418233,0.009302601,0,all-MiniLM-L6-v2
26462,job_45,resume_291,0.12137307,resume_291_prime,0.11209456,0.0092785135,0,all-MiniLM-L6-v2
26463,job_45,resume_292,0.1254268,resume_292_prime,0.11864532,0.006781481,0,all-MiniLM-L6-v2
26464,job_45,resume_293,0.12621014,resume_293_prime,0.12824662,-0.002036482,0,all-MiniLM-L6-v2
26465,job_45,resume_294,0.12636769,resume_294_prime,0.12176388,0.0046038106,0,all-MiniLM-L6-v2
26466,job_45,resume_295,0.13222197,resume_295_prime,0.11164443,0.020577535,0,all-MiniLM-L6-v2
26467,job_45,resume_296,0.14070556,resume_296_prime,0.13738208,0.0033234805,0,all-MiniLM-L6-v2
26468,job_45,resume_297,0.15496008,resume_297_prime,0.16105613,-0.00609605,0,all-MiniLM-L6-v2
26469,job_45,resume_298,0.13112192,resume_298_prime,0.11571874,0.015403181,0,all-MiniLM-L6-v2
26470,job_45,resume_299,0.13359715,resume_299_prime,0.11663122,0.016965933,0,all-MiniLM-L6-v2
26471,job_45,resume_0,0.1366981,resume_0_prime,0.12828854,0.00840956,0,all-MiniLM-L12-v2
26472,job_45,resume_1,0.28279892,resume_1_prime,0.24404758,0.038751334,0,all-MiniLM-L12-v2
26473,job_45,resume_2,0.15759887,resume_2_prime,0.14819534,0.009403527,0,all-MiniLM-L12-v2
26474,job_45,resume_4,0.14338881,resume_4_prime,0.14338881,0.0,0,all-MiniLM-L12-v2
26475,job_45,resume_5,0.14777435,resume_5_prime,0.14777435,0.0,0,all-MiniLM-L12-v2
26476,job_45,resume_6,0.14473297,resume_6_prime,0.14473297,0.0,0,all-MiniLM-L12-v2
26477,job_45,resume_7,0.19890314,resume_7_prime,0.2135756,-0.014672458,0,all-MiniLM-L12-v2
