,job_posting,resume,similarity_score,model_name
24037,job_41,resume_222,0.10895431,all-MiniLM-L6-v2
24038,job_41,resume_165,0.108730644,all-MiniLM-L6-v2
24039,job_41,resume_134,0.10760751,all-MiniLM-L6-v2
24040,job_41,resume_14,0.10564151,all-MiniLM-L6-v2
24041,job_41,resume_124,0.10497646,all-MiniLM-L6-v2
24042,job_41,resume_26,0.104387455,all-MiniLM-L6-v2
24043,job_41,resume_251,0.10222006,all-MiniLM-L6-v2
24044,job_41,resume_235,0.10181074,all-MiniLM-L6-v2
24045,job_41,resume_261,0.10151743,all-MiniLM-L6-v2
24046,job_41,resume_142,0.10106532,all-MiniLM-L6-v2
24047,job_41,resume_243,0.10097407,all-MiniLM-L6-v2
24048,job_41,resume_138,0.1009571,all-MiniLM-L6-v2
24049,job_41,resume_280,0.1007205,all-MiniLM-L6-v2
24050,job_41,resume_212,0.1004664,all-MiniLM-L6-v2
24051,job_41,resume_121,0.100250304,all-MiniLM-L6-v2
24052,job_41,resume_254,0.09986985,all-MiniLM-L6-v2
24053,job_41,resume_39,0.099777184,all-MiniLM-L6-v2
24054,job_41,resume_209,0.099653736,all-MiniLM-L6-v2
24055,job_41,resume_40,0.09931419,all-MiniLM-L6-v2
24056,job_41,resume_286,0.09892382,all-MiniLM-L6-v2
24057,job_41,resume_219,0.09854171,all-MiniLM-L6-v2
24058,job_41,resume_190,0.09839504,all-MiniLM-L6-v2
24059,job_41,resume_255,0.098227724,all-MiniLM-L6-v2
24060,job_41,resume_267,0.09718871,all-MiniLM-L6-v2
24061,job_41,resume_201,0.09681725,all-MiniLM-L6-v2
24062,job_41,resume_271,0.096415386,all-MiniLM-L6-v2
24063,job_41,resume_290,0.09632395,all-MiniLM-L6-v2
24064,job_41,resume_147,0.095368564,all-MiniLM-L6-v2
24065,job_41,resume_260,0.094672054,all-MiniLM-L6-v2
24066,job_41,resume_296,0.094262466,all-MiniLM-L6-v2
24067,job_41,resume_257,0.09385614,all-MiniLM-L6-v2
24068,job_41,resume_223,0.09319163,all-MiniLM-L6-v2
24069,job_41,resume_239,0.09313217,all-MiniLM-L6-v2
24070,job_41,resume_211,0.092766605,all-MiniLM-L6-v2
24071,job_41,resume_37,0.09242836,all-MiniLM-L6-v2
24072,job_41,resume_270,0.0922322,all-MiniLM-L6-v2
24073,job_41,resume_263,0.09212863,all-MiniLM-L6-v2
24074,job_41,resume_252,0.091769435,all-MiniLM-L6-v2
24075,job_41,resume_264,0.09104614,all-MiniLM-L6-v2
24076,job_41,resume_281,0.09086573,all-MiniLM-L6-v2
24077,job_41,resume_119,0.09073335,all-MiniLM-L6-v2
24078,job_41,resume_297,0.0903613,all-MiniLM-L6-v2
24079,job_41,resume_161,0.09023556,all-MiniLM-L6-v2
24080,job_41,resume_225,0.0895897,all-MiniLM-L6-v2
24081,job_41,resume_244,0.087892145,all-MiniLM-L6-v2
24082,job_41,resume_295,0.08773407,all-MiniLM-L6-v2
24083,job_41,resume_259,0.08743608,all-MiniLM-L6-v2
24084,job_41,resume_199,0.087358594,all-MiniLM-L6-v2
24085,job_41,resume_126,0.087270044,all-MiniLM-L6-v2
24086,job_41,resume_299,0.08709997,all-MiniLM-L6-v2
24087,job_41,resume_50,0.0869233,all-MiniLM-L6-v2
24088,job_41,resume_245,0.086690366,all-MiniLM-L6-v2
24089,job_41,resume_278,0.086535126,all-MiniLM-L6-v2
24090,job_41,resume_220,0.08633801,all-MiniLM-L6-v2
24091,job_41,resume_233,0.086269945,all-MiniLM-L6-v2
24092,job_41,resume_283,0.08624041,all-MiniLM-L6-v2
24093,job_41,resume_279,0.08581357,all-MiniLM-L6-v2
24094,job_41,resume_247,0.0857311,all-MiniLM-L6-v2
24095,job_41,resume_242,0.08556793,all-MiniLM-L6-v2
24096,job_41,resume_226,0.08553311,all-MiniLM-L6-v2
24097,job_41,resume_262,0.08553168,all-MiniLM-L6-v2
24098,job_41,resume_298,0.0852911,all-MiniLM-L6-v2
24099,job_41,resume_287,0.08525276,all-MiniLM-L6-v2
24100,job_41,resume_27,0.0851379,all-MiniLM-L6-v2
24101,job_41,resume_273,0.08501774,all-MiniLM-L6-v2
24102,job_41,resume_237,0.084892504,all-MiniLM-L6-v2
24103,job_41,resume_250,0.08480902,all-MiniLM-L6-v2
24104,job_41,resume_289,0.08477327,all-MiniLM-L6-v2
24105,job_41,resume_227,0.08438699,all-MiniLM-L6-v2
24106,job_41,resume_236,0.08426091,all-MiniLM-L6-v2
24107,job_41,resume_230,0.0841402,all-MiniLM-L6-v2
24108,job_41,resume_218,0.0841091,all-MiniLM-L6-v2
24109,job_41,resume_282,0.08291114,all-MiniLM-L6-v2
24110,job_41,resume_246,0.082164496,all-MiniLM-L6-v2
24111,job_41,resume_249,0.081927784,all-MiniLM-L6-v2
24112,job_41,resume_276,0.081822336,all-MiniLM-L6-v2
24113,job_41,resume_217,0.081609994,all-MiniLM-L6-v2
24114,job_41,resume_82,0.08114319,all-MiniLM-L6-v2
24115,job_41,resume_248,0.0811266,all-MiniLM-L6-v2
24116,job_41,resume_292,0.08098701,all-MiniLM-L6-v2
24117,job_41,resume_293,0.08082588,all-MiniLM-L6-v2
24118,job_41,resume_272,0.08072281,all-MiniLM-L6-v2
24119,job_41,resume_291,0.08072044,all-MiniLM-L6-v2
24120,job_41,resume_265,0.08018894,all-MiniLM-L6-v2
24121,job_41,resume_102,0.07999925,all-MiniLM-L6-v2
24122,job_41,resume_234,0.07998662,all-MiniLM-L6-v2
24123,job_41,resume_106,0.079833165,all-MiniLM-L6-v2
24124,job_41,resume_229,0.07979141,all-MiniLM-L6-v2
24125,job_41,resume_277,0.07933954,all-MiniLM-L6-v2
24126,job_41,resume_241,0.07926194,all-MiniLM-L6-v2
24127,job_41,resume_177,0.07903144,all-MiniLM-L6-v2
24128,job_41,resume_224,0.07899875,all-MiniLM-L6-v2
24129,job_41,resume_240,0.07891088,all-MiniLM-L6-v2
24130,job_41,resume_285,0.07844855,all-MiniLM-L6-v2
24131,job_41,resume_288,0.078332916,all-MiniLM-L6-v2
24132,job_41,resume_232,0.07728107,all-MiniLM-L6-v2
24133,job_41,resume_275,0.07691238,all-MiniLM-L6-v2
24134,job_41,resume_269,0.076702945,all-MiniLM-L6-v2
24135,job_41,resume_231,0.076235354,all-MiniLM-L6-v2
24136,job_41,resume_258,0.076218516,all-MiniLM-L6-v2
24137,job_41,resume_221,0.07613943,all-MiniLM-L6-v2
24138,job_41,resume_284,0.072404504,all-MiniLM-L6-v2
24139,job_41,resume_253,0.07211213,all-MiniLM-L6-v2
24140,job_41,resume_20,0.071775496,all-MiniLM-L6-v2
24141,job_41,resume_294,0.07069251,all-MiniLM-L6-v2
24142,job_41,resume_274,0.07057649,all-MiniLM-L6-v2
24143,job_41,resume_268,0.070395716,all-MiniLM-L6-v2
24144,job_41,resume_266,0.06858664,all-MiniLM-L6-v2
24145,job_41,resume_238,0.06838964,all-MiniLM-L6-v2
24146,job_41,resume_256,0.067911826,all-MiniLM-L6-v2
24147,job_41,resume_140,0.06732325,all-MiniLM-L6-v2
24148,job_41,resume_23,0.06591003,all-MiniLM-L6-v2
24149,job_41,resume_16,0.065266445,all-MiniLM-L6-v2
24150,job_41,resume_73,0.06205525,all-MiniLM-L6-v2
24151,job_41,resume_31,0.059498947,all-MiniLM-L6-v2
24152,job_41,resume_228,0.057002984,all-MiniLM-L6-v2
24153,job_41,resume_97,0.05556382,all-MiniLM-L6-v2
24154,job_41,resume_79,0.047247563,all-MiniLM-L6-v2
24155,job_41,resume_7,0.030433707,all-MiniLM-L6-v2
24156,job_41,resume_34,0.16481268,all-MiniLM-L12-v2
24157,job_41,resume_127,0.14800134,all-MiniLM-L12-v2
24158,job_41,resume_80,0.14505887,all-MiniLM-L12-v2
24159,job_41,resume_28,0.14117782,all-MiniLM-L12-v2
24160,job_41,resume_1,0.13692583,all-MiniLM-L12-v2
24161,job_41,resume_55,0.13016671,all-MiniLM-L12-v2
24162,job_41,resume_213,0.11993952,all-MiniLM-L12-v2
24163,job_41,resume_116,0.114967376,all-MiniLM-L12-v2
24164,job_41,resume_38,0.11430974,all-MiniLM-L12-v2
24165,job_41,resume_71,0.113051295,all-MiniLM-L12-v2
24166,job_41,resume_25,0.1113579,all-MiniLM-L12-v2
24167,job_41,resume_207,0.105740085,all-MiniLM-L12-v2
24168,job_41,resume_67,0.093082994,all-MiniLM-L12-v2
24169,job_41,resume_128,0.09043574,all-MiniLM-L12-v2
24170,job_41,resume_137,0.08858382,all-MiniLM-L12-v2
24171,job_41,resume_113,0.08375681,all-MiniLM-L12-v2
24172,job_41,resume_58,0.08262208,all-MiniLM-L12-v2
24173,job_41,resume_56,0.07955629,all-MiniLM-L12-v2
24174,job_41,resume_26,0.07674258,all-MiniLM-L12-v2
24175,job_41,resume_134,0.07292828,all-MiniLM-L12-v2
24176,job_41,resume_49,0.07262257,all-MiniLM-L12-v2
24177,job_41,resume_123,0.072470486,all-MiniLM-L12-v2
24178,job_41,resume_195,0.07102387,all-MiniLM-L12-v2
24179,job_41,resume_12,0.0689063,all-MiniLM-L12-v2
24180,job_41,resume_48,0.062393203,all-MiniLM-L12-v2
24181,job_41,resume_162,0.06224706,all-MiniLM-L12-v2
24182,job_41,resume_165,0.06215915,all-MiniLM-L12-v2
24183,job_41,resume_214,0.059165698,all-MiniLM-L12-v2
24184,job_41,resume_192,0.05579619,all-MiniLM-L12-v2
24185,job_41,resume_237,0.05455774,all-MiniLM-L12-v2
24186,job_41,resume_31,0.053274255,all-MiniLM-L12-v2
24187,job_41,resume_2,0.052985452,all-MiniLM-L12-v2
24188,job_41,resume_138,0.051961217,all-MiniLM-L12-v2
24189,job_41,resume_151,0.050688002,all-MiniLM-L12-v2
24190,job_41,resume_50,0.05008447,all-MiniLM-L12-v2
24191,job_41,resume_131,0.047454473,all-MiniLM-L12-v2
24192,job_41,resume_233,0.046996992,all-MiniLM-L12-v2
24193,job_41,resume_97,0.046658054,all-MiniLM-L12-v2
24194,job_41,resume_17,0.04663462,all-MiniLM-L12-v2
24195,job_41,resume_242,0.046315186,all-MiniLM-L12-v2
24196,job_41,resume_129,0.04611551,all-MiniLM-L12-v2
24197,job_41,resume_264,0.044178136,all-MiniLM-L12-v2
24198,job_41,resume_288,0.04390793,all-MiniLM-L12-v2
24199,job_41,resume_247,0.042957425,all-MiniLM-L12-v2
24200,job_41,resume_98,0.042770997,all-MiniLM-L12-v2
24201,job_41,resume_10,0.04126338,all-MiniLM-L12-v2
24202,job_41,resume_287,0.0405693,all-MiniLM-L12-v2
24203,job_41,resume_90,0.040377695,all-MiniLM-L12-v2
24204,job_41,resume_261,0.039544925,all-MiniLM-L12-v2
24205,job_41,resume_21,0.039311696,all-MiniLM-L12-v2
24206,job_41,resume_75,0.038058273,all-MiniLM-L12-v2
24207,job_41,resume_262,0.03767071,all-MiniLM-L12-v2
24208,job_41,resume_7,0.037014626,all-MiniLM-L12-v2
24209,job_41,resume_291,0.036306012,all-MiniLM-L12-v2
24210,job_41,resume_211,0.035823464,all-MiniLM-L12-v2
24211,job_41,resume_185,0.035406835,all-MiniLM-L12-v2
24212,job_41,resume_263,0.035052005,all-MiniLM-L12-v2
24213,job_41,resume_73,0.03490798,all-MiniLM-L12-v2
24214,job_41,resume_140,0.034660272,all-MiniLM-L12-v2
24215,job_41,resume_177,0.034150034,all-MiniLM-L12-v2
24216,job_41,resume_142,0.03382189,all-MiniLM-L12-v2
24217,job_41,resume_267,0.033784557,all-MiniLM-L12-v2
24218,job_41,resume_124,0.032929204,all-MiniLM-L12-v2
24219,job_41,resume_256,0.03243893,all-MiniLM-L12-v2
24220,job_41,resume_235,0.03215556,all-MiniLM-L12-v2
24221,job_41,resume_276,0.03158092,all-MiniLM-L12-v2
24222,job_41,resume_223,0.031133566,all-MiniLM-L12-v2
24223,job_41,resume_218,0.03065103,all-MiniLM-L12-v2
24224,job_41,resume_285,0.030577425,all-MiniLM-L12-v2
24225,job_41,resume_226,0.030500256,all-MiniLM-L12-v2
24226,job_41,resume_273,0.030101031,all-MiniLM-L12-v2
24227,job_41,resume_270,0.030064616,all-MiniLM-L12-v2
24228,job_41,resume_243,0.028867207,all-MiniLM-L12-v2
24229,job_41,resume_292,0.028861959,all-MiniLM-L12-v2
24230,job_41,resume_244,0.02883903,all-MiniLM-L12-v2
24231,job_41,resume_252,0.028662369,all-MiniLM-L12-v2
24232,job_41,resume_245,0.028249659,all-MiniLM-L12-v2
24233,job_41,resume_93,0.027510675,all-MiniLM-L12-v2
24234,job_41,resume_272,0.026987888,all-MiniLM-L12-v2
24235,job_41,resume_268,0.026650582,all-MiniLM-L12-v2
24236,job_41,resume_136,0.02661924,all-MiniLM-L12-v2
24237,job_41,resume_36,0.026479375,all-MiniLM-L12-v2
24238,job_41,resume_251,0.02642141,all-MiniLM-L12-v2
24239,job_41,resume_290,0.02637291,all-MiniLM-L12-v2
24240,job_41,resume_225,0.02559181,all-MiniLM-L12-v2
24241,job_41,resume_279,0.025450785,all-MiniLM-L12-v2
24242,job_41,resume_83,0.02535707,all-MiniLM-L12-v2
24243,job_41,resume_255,0.023591157,all-MiniLM-L12-v2
24244,job_41,resume_220,0.023153432,all-MiniLM-L12-v2
24245,job_41,resume_294,0.022322178,all-MiniLM-L12-v2
24246,job_41,resume_229,0.021816209,all-MiniLM-L12-v2
24247,job_41,resume_271,0.021731913,all-MiniLM-L12-v2
24248,job_41,resume_23,0.021549702,all-MiniLM-L12-v2
24249,job_41,resume_212,0.021545189,all-MiniLM-L12-v2
24250,job_41,resume_254,0.021461185,all-MiniLM-L12-v2
24251,job_41,resume_246,0.02125204,all-MiniLM-L12-v2
24252,job_41,resume_258,0.020703815,all-MiniLM-L12-v2
24253,job_41,resume_232,0.020519521,all-MiniLM-L12-v2
24254,job_41,resume_86,0.020187542,all-MiniLM-L12-v2
24255,job_41,resume_91,0.019706931,all-MiniLM-L12-v2
24256,job_41,resume_241,0.018954694,all-MiniLM-L12-v2
24257,job_41,resume_61,0.01846823,all-MiniLM-L12-v2
24258,job_41,resume_283,0.01845437,all-MiniLM-L12-v2
24259,job_41,resume_121,0.018348355,all-MiniLM-L12-v2
24260,job_41,resume_234,0.017604467,all-MiniLM-L12-v2
24261,job_41,resume_106,0.017427217,all-MiniLM-L12-v2
24262,job_41,resume_296,0.017078951,all-MiniLM-L12-v2
24263,job_41,resume_265,0.01663699,all-MiniLM-L12-v2
24264,job_41,resume_289,0.016133096,all-MiniLM-L12-v2
24265,job_41,resume_41,0.015903734,all-MiniLM-L12-v2
24266,job_41,resume_231,0.015672378,all-MiniLM-L12-v2
24267,job_41,resume_79,0.014860254,all-MiniLM-L12-v2
24268,job_41,resume_54,0.014440024,all-MiniLM-L12-v2
24269,job_41,resume_286,0.0111272335,all-MiniLM-L12-v2
24270,job_41,resume_298,0.010851435,all-MiniLM-L12-v2
24271,job_41,resume_253,0.010605086,all-MiniLM-L12-v2
24272,job_41,resume_101,0.009934636,all-MiniLM-L12-v2
24273,job_41,resume_299,0.008294955,all-MiniLM-L12-v2
24274,job_41,resume_295,0.008123748,all-MiniLM-L12-v2
24275,job_41,resume_224,0.0072604455,all-MiniLM-L12-v2
24276,job_41,resume_277,0.006607186,all-MiniLM-L12-v2
24277,job_41,resume_27,0.006474301,all-MiniLM-L12-v2
24278,job_41,resume_180,0.00636374,all-MiniLM-L12-v2
24279,job_41,resume_230,0.0058245324,all-MiniLM-L12-v2
24280,job_41,resume_236,0.0054780953,all-MiniLM-L12-v2
24281,job_41,resume_217,0.005300265,all-MiniLM-L12-v2
24282,job_41,resume_239,0.0045084506,all-MiniLM-L12-v2
24283,job_41,resume_153,0.004368972,all-MiniLM-L12-v2
24284,job_41,resume_19,0.0037953332,all-MiniLM-L12-v2
24285,job_41,resume_227,0.0035069287,all-MiniLM-L12-v2
24286,job_41,resume_269,0.003434375,all-MiniLM-L12-v2
24287,job_41,resume_275,0.0032560192,all-MiniLM-L12-v2
24288,job_41,resume_133,0.002397541,all-MiniLM-L12-v2
24289,job_41,resume_240,0.001987245,all-MiniLM-L12-v2
24290,job_41,resume_8,0.0010646097,all-MiniLM-L12-v2
24291,job_41,resume_11,0.0003679432,all-MiniLM-L12-v2
24292,job_41,resume_221,0.00015025958,all-MiniLM-L12-v2
24293,job_41,resume_257,-0.0008465126,all-MiniLM-L12-v2
24294,job_41,resume_238,-0.0013113115,all-MiniLM-L12-v2
24295,job_41,resume_209,-0.0013860483,all-MiniLM-L12-v2
24296,job_41,resume_5,-0.0015786923,all-MiniLM-L12-v2
24297,job_41,resume_82,-0.0018752646,all-MiniLM-L12-v2
24298,job_41,resume_228,-0.0019604005,all-MiniLM-L12-v2
24299,job_41,resume_249,-0.0020163432,all-MiniLM-L12-v2
24300,job_41,resume_42,-0.004328696,all-MiniLM-L12-v2
24301,job_41,resume_24,-0.004358869,all-MiniLM-L12-v2
24302,job_41,resume_297,-0.0049004965,all-MiniLM-L12-v2
24303,job_41,resume_278,-0.0054191463,all-MiniLM-L12-v2
24304,job_41,resume_293,-0.0056963004,all-MiniLM-L12-v2
24305,job_41,resume_32,-0.0061482247,all-MiniLM-L12-v2
24306,job_41,resume_191,-0.0064702034,all-MiniLM-L12-v2
24307,job_41,resume_18,-0.0068432223,all-MiniLM-L12-v2
24308,job_41,resume_266,-0.0072499923,all-MiniLM-L12-v2
24309,job_41,resume_9,-0.0074123014,all-MiniLM-L12-v2
24310,job_41,resume_14,-0.0079124775,all-MiniLM-L12-v2
24311,job_41,resume_222,-0.00879572,all-MiniLM-L12-v2
24312,job_41,resume_280,-0.009195402,all-MiniLM-L12-v2
24313,job_41,resume_282,-0.009957397,all-MiniLM-L12-v2
24314,job_41,resume_274,-0.010169977,all-MiniLM-L12-v2
24315,job_41,resume_260,-0.0104382,all-MiniLM-L12-v2
24316,job_41,resume_13,-0.011328626,all-MiniLM-L12-v2
24317,job_41,resume_250,-0.011366617,all-MiniLM-L12-v2
24318,job_41,resume_208,-0.012434067,all-MiniLM-L12-v2
24319,job_41,resume_187,-0.013850296,all-MiniLM-L12-v2
24320,job_41,resume_219,-0.014224011,all-MiniLM-L12-v2
24321,job_41,resume_4,-0.014883667,all-MiniLM-L12-v2
24322,job_41,resume_147,-0.015576653,all-MiniLM-L12-v2
24323,job_41,resume_111,-0.015631162,all-MiniLM-L12-v2
24324,job_41,resume_281,-0.015709598,all-MiniLM-L12-v2
24325,job_41,resume_43,-0.016452353,all-MiniLM-L12-v2
24326,job_41,resume_0,-0.016684841,all-MiniLM-L12-v2
24327,job_41,resume_248,-0.0190285,all-MiniLM-L12-v2
24328,job_41,resume_168,-0.02004339,all-MiniLM-L12-v2
24329,job_41,resume_259,-0.021229152,all-MiniLM-L12-v2
24330,job_41,resume_284,-0.022721164,all-MiniLM-L12-v2
24331,job_41,resume_120,-0.024908278,all-MiniLM-L12-v2
24332,job_41,resume_6,-0.02516269,all-MiniLM-L12-v2
24333,job_41,resume_52,-0.025588986,all-MiniLM-L12-v2
24334,job_41,resume_115,-0.028072648,all-MiniLM-L12-v2
24335,job_41,resume_16,-0.028322503,all-MiniLM-L12-v2
24336,job_41,resume_190,-0.030957779,all-MiniLM-L12-v2
24337,job_41,resume_37,-0.03584372,all-MiniLM-L12-v2
24338,job_41,resume_154,-0.03998751,all-MiniLM-L12-v2
24339,job_41,resume_51,-0.041429218,all-MiniLM-L12-v2
24340,job_41,resume_39,-0.06052871,all-MiniLM-L12-v2
24341,job_41,resume_48,0.40278506,paraphrase-MiniLM-L6-v2
24342,job_41,resume_1,0.3936414,paraphrase-MiniLM-L6-v2
24343,job_41,resume_128,0.29937467,paraphrase-MiniLM-L6-v2
24344,job_41,resume_239,0.28418842,paraphrase-MiniLM-L6-v2
24345,job_41,resume_277,0.2747627,paraphrase-MiniLM-L6-v2
24346,job_41,resume_113,0.27078414,paraphrase-MiniLM-L6-v2
24347,job_41,resume_269,0.27050674,paraphrase-MiniLM-L6-v2
24348,job_41,resume_262,0.26518297,paraphrase-MiniLM-L6-v2
24349,job_41,resume_58,0.26335275,paraphrase-MiniLM-L6-v2
24350,job_41,resume_296,0.2614412,paraphrase-MiniLM-L6-v2
24351,job_41,resume_123,0.2614091,paraphrase-MiniLM-L6-v2
24352,job_41,resume_98,0.25951433,paraphrase-MiniLM-L6-v2
24353,job_41,resume_219,0.2583348,paraphrase-MiniLM-L6-v2
24354,job_41,resume_71,0.25831613,paraphrase-MiniLM-L6-v2
24355,job_41,resume_280,0.25739405,paraphrase-MiniLM-L6-v2
24356,job_41,resume_49,0.25595102,paraphrase-MiniLM-L6-v2
24357,job_41,resume_138,0.25586373,paraphrase-MiniLM-L6-v2
24358,job_41,resume_224,0.25307864,paraphrase-MiniLM-L6-v2
24359,job_41,resume_250,0.2523351,paraphrase-MiniLM-L6-v2
24360,job_41,resume_222,0.24987397,paraphrase-MiniLM-L6-v2
24361,job_41,resume_227,0.24871343,paraphrase-MiniLM-L6-v2
24362,job_41,resume_270,0.24855125,paraphrase-MiniLM-L6-v2
24363,job_41,resume_248,0.24835713,paraphrase-MiniLM-L6-v2
24364,job_41,resume_223,0.24740277,paraphrase-MiniLM-L6-v2
24365,job_41,resume_151,0.24739382,paraphrase-MiniLM-L6-v2
24366,job_41,resume_249,0.2473734,paraphrase-MiniLM-L6-v2
24367,job_41,resume_291,0.24694517,paraphrase-MiniLM-L6-v2
24368,job_41,resume_243,0.2467249,paraphrase-MiniLM-L6-v2
24369,job_41,resume_12,0.24566214,paraphrase-MiniLM-L6-v2
24370,job_41,resume_129,0.24488084,paraphrase-MiniLM-L6-v2
24371,job_41,resume_261,0.24362624,paraphrase-MiniLM-L6-v2
24372,job_41,resume_254,0.2427748,paraphrase-MiniLM-L6-v2
24373,job_41,resume_17,0.24252939,paraphrase-MiniLM-L6-v2
24374,job_41,resume_257,0.24169786,paraphrase-MiniLM-L6-v2
24375,job_41,resume_279,0.24081087,paraphrase-MiniLM-L6-v2
24376,job_41,resume_263,0.24066016,paraphrase-MiniLM-L6-v2
24377,job_41,resume_295,0.24007384,paraphrase-MiniLM-L6-v2
24378,job_41,resume_221,0.2396905,paraphrase-MiniLM-L6-v2
24379,job_41,resume_253,0.23942284,paraphrase-MiniLM-L6-v2
24380,job_41,resume_287,0.2392934,paraphrase-MiniLM-L6-v2
24381,job_41,resume_237,0.23752722,paraphrase-MiniLM-L6-v2
24382,job_41,resume_56,0.2374749,paraphrase-MiniLM-L6-v2
24383,job_41,resume_134,0.23704699,paraphrase-MiniLM-L6-v2
24384,job_41,resume_290,0.23702997,paraphrase-MiniLM-L6-v2
24385,job_41,resume_266,0.23700891,paraphrase-MiniLM-L6-v2
24386,job_41,resume_228,0.23572282,paraphrase-MiniLM-L6-v2
24387,job_41,resume_235,0.23469599,paraphrase-MiniLM-L6-v2
24388,job_41,resume_217,0.23460574,paraphrase-MiniLM-L6-v2
24389,job_41,resume_240,0.2344847,paraphrase-MiniLM-L6-v2
24390,job_41,resume_278,0.23419906,paraphrase-MiniLM-L6-v2
24391,job_41,resume_246,0.2327507,paraphrase-MiniLM-L6-v2
24392,job_41,resume_264,0.2323409,paraphrase-MiniLM-L6-v2
24393,job_41,resume_299,0.23230273,paraphrase-MiniLM-L6-v2
24394,job_41,resume_25,0.23210916,paraphrase-MiniLM-L6-v2
24395,job_41,resume_271,0.23161244,paraphrase-MiniLM-L6-v2
24396,job_41,resume_281,0.23159546,paraphrase-MiniLM-L6-v2
24397,job_41,resume_255,0.23138276,paraphrase-MiniLM-L6-v2
24398,job_41,resume_111,0.23068818,paraphrase-MiniLM-L6-v2
24399,job_41,resume_231,0.23054977,paraphrase-MiniLM-L6-v2
24400,job_41,resume_276,0.23049153,paraphrase-MiniLM-L6-v2
24401,job_41,resume_275,0.23025502,paraphrase-MiniLM-L6-v2
24402,job_41,resume_285,0.22999573,paraphrase-MiniLM-L6-v2
24403,job_41,resume_260,0.22914046,paraphrase-MiniLM-L6-v2
24404,job_41,resume_31,0.22909884,paraphrase-MiniLM-L6-v2
24405,job_41,resume_90,0.22890593,paraphrase-MiniLM-L6-v2
24406,job_41,resume_282,0.22847535,paraphrase-MiniLM-L6-v2
24407,job_41,resume_225,0.2280947,paraphrase-MiniLM-L6-v2
24408,job_41,resume_289,0.2278535,paraphrase-MiniLM-L6-v2
24409,job_41,resume_274,0.22776368,paraphrase-MiniLM-L6-v2
24410,job_41,resume_116,0.22645827,paraphrase-MiniLM-L6-v2
24411,job_41,resume_294,0.22636268,paraphrase-MiniLM-L6-v2
24412,job_41,resume_288,0.22602017,paraphrase-MiniLM-L6-v2
24413,job_41,resume_244,0.22511867,paraphrase-MiniLM-L6-v2
24414,job_41,resume_247,0.22502774,paraphrase-MiniLM-L6-v2
24415,job_41,resume_251,0.22342163,paraphrase-MiniLM-L6-v2
24416,job_41,resume_233,0.22339612,paraphrase-MiniLM-L6-v2
24417,job_41,resume_234,0.22245947,paraphrase-MiniLM-L6-v2
24418,job_41,resume_214,0.22216564,paraphrase-MiniLM-L6-v2
24419,job_41,resume_242,0.22189604,paraphrase-MiniLM-L6-v2
24420,job_41,resume_252,0.22078209,paraphrase-MiniLM-L6-v2
24421,job_41,resume_142,0.22000137,paraphrase-MiniLM-L6-v2
24422,job_41,resume_80,0.2186871,paraphrase-MiniLM-L6-v2
24423,job_41,resume_293,0.21834153,paraphrase-MiniLM-L6-v2
24424,job_41,resume_28,0.218253,paraphrase-MiniLM-L6-v2
24425,job_41,resume_230,0.2181851,paraphrase-MiniLM-L6-v2
24426,job_41,resume_73,0.21648276,paraphrase-MiniLM-L6-v2
24427,job_41,resume_236,0.21607023,paraphrase-MiniLM-L6-v2
24428,job_41,resume_245,0.21547431,paraphrase-MiniLM-L6-v2
24429,job_41,resume_241,0.21459621,paraphrase-MiniLM-L6-v2
24430,job_41,resume_180,0.21433482,paraphrase-MiniLM-L6-v2
24431,job_41,resume_232,0.21418564,paraphrase-MiniLM-L6-v2
24432,job_41,resume_93,0.21348505,paraphrase-MiniLM-L6-v2
24433,job_41,resume_140,0.21332408,paraphrase-MiniLM-L6-v2
24434,job_41,resume_38,0.21244837,paraphrase-MiniLM-L6-v2
24435,job_41,resume_192,0.21240914,paraphrase-MiniLM-L6-v2
24436,job_41,resume_298,0.21150914,paraphrase-MiniLM-L6-v2
24437,job_41,resume_256,0.21138258,paraphrase-MiniLM-L6-v2
24438,job_41,resume_258,0.21092705,paraphrase-MiniLM-L6-v2
24439,job_41,resume_220,0.20988593,paraphrase-MiniLM-L6-v2
24440,job_41,resume_165,0.20981401,paraphrase-MiniLM-L6-v2
24441,job_41,resume_273,0.20806515,paraphrase-MiniLM-L6-v2
24442,job_41,resume_272,0.20806272,paraphrase-MiniLM-L6-v2
24443,job_41,resume_259,0.20708334,paraphrase-MiniLM-L6-v2
24444,job_41,resume_27,0.2064733,paraphrase-MiniLM-L6-v2
24445,job_41,resume_67,0.20561019,paraphrase-MiniLM-L6-v2
24446,job_41,resume_195,0.20428282,paraphrase-MiniLM-L6-v2
24447,job_41,resume_168,0.20400624,paraphrase-MiniLM-L6-v2
24448,job_41,resume_218,0.20359614,paraphrase-MiniLM-L6-v2
24449,job_41,resume_162,0.20312664,paraphrase-MiniLM-L6-v2
24450,job_41,resume_292,0.2014162,paraphrase-MiniLM-L6-v2
24451,job_41,resume_121,0.20122878,paraphrase-MiniLM-L6-v2
24452,job_41,resume_238,0.20084059,paraphrase-MiniLM-L6-v2
24453,job_41,resume_10,0.20005807,paraphrase-MiniLM-L6-v2
24454,job_41,resume_265,0.19938391,paraphrase-MiniLM-L6-v2
24455,job_41,resume_211,0.19779606,paraphrase-MiniLM-L6-v2
24456,job_41,resume_268,0.1970739,paraphrase-MiniLM-L6-v2
